"id","urlTweet","contentTweet","imageTweet","tweetDate","commentTweet","reTweet","quoteTweet","heartTweet"
"142","https://nitter.net/Zyniaeiah777/status/1738401398675619997#m","#NFT 
6sE2HavqH3eUMfDs75zzu7JTJHHKfYg7bhGMkwiW5ei2","","23/12/2023","","","",""
"143","https://nitter.net/Ventory_gg/status/1691086773336555521#m","Mint testnet event on Ventory

@drunksodaVenom - Too drunk to write!

Mint Here: testnet.ventory.gg/ino/drunk…

Supply only 2000 NFT

#Venom #NFT #Ventory","","14/08/2023","90","759","6","975"
"144","https://nitter.net/NFT_Origins/status/1738166532717281695#m","🚨#CNFTGiveaways🚨

In collaboration with Anpu, I am giving away

Price:
🏆 1x Relic of Anpu Pass🎟️

Simply
☑️Follow @anpu_token & @NFT_Origins
☑️❤️& 🔁
☑️Tag 3 👥

⏱️48H
#CardanoNFT #NFT #NFTs #CNFT #ADA 
#NFTCommunity #NFTGiveaways #Cardano","https://nitter.net/pic/orig/media%2FGB80ppqWoAAFMpr.jpg","22/12/2023","235","248","","247"
"145","https://nitter.net/dloolb_eth/status/1737509674256044233#m","Bulls and apes at the poker table: a showdown of sheer strength and cunning strategy! 

Who's bluffing, who's bullish, and who's got the winning hand? 

#NFT #POKER","https://nitter.net/pic/orig/media%2FGBze_liXwAARapJ.jpg","20/12/2023","2","49","","10"
"146","https://nitter.net/trustwallet_ru/status/1737507040493465965#m","🎉 Встречайте Новый год вместе с Trust Wallet CНГ и @cryptonxyz! Откройте таинственную коробку #NFT, чтобы отпраздновать!

🎁 Кроме того, мы разыгрываем 10 лимитированных новогодних #Web3 свитеров среди тех, кто получил уникальные NFT!

Правила:
💙 Лайк и репост
❄️ Подписка на @trustwallet_ru
💙 Присоединиться к t.me/trustwallet_ru и t.me/crypton_off
❄️ Получите с помощью #TrustWallet 👇
galxe.com/trustwallet/campai…","https://nitter.net/pic/orig/media%2FGBzdFWSa4AAYQzn.jpg","20/12/2023","125","3,066","17","3,203"
"147","https://nitter.net/NFT_Producer030/status/1738386193501622631#m","Largest Purchase Contest 🚀

🏆 Win a unique #OceanChest #NFT (there are only 12 left👀), which will pay out monthly income forever. 

📈 Buy the most $OFU / $eOFU and stay at the top for a full day!

⏳ The countdown restarts when someone makes a larger purchase.

#OceanFund $OFU #100xgem 🌊
Join: t.me/OceanFundeth 🌊","https://nitter.net/pic/orig/media%2FGB_9BsLakAAYEfs.jpg","23/12/2023","23","75","1","100"
"148","https://nitter.net/Ashutosh_N1998/status/1738401332246307139#m","🌞Good morning $INJ #Ninjas

$INJ Bullmarket..🐂

🚀New Revolution For web3 finance.

#Web3    #cryptocurrency #injective #Crypto #NFT $inj #Layer1 #listing #etherium $etc $btc #BTC    $ltc $BNB $shiba #gm  #CryptoNews
#Salaar","https://nitter.net/pic/orig/media%2FGCAKzEJaEAAURMR.jpg","23/12/2023","1","","",""
"149","https://nitter.net/MyWeb3Pass/status/1737829893487079891#m","🔔🔔🔔Wow 🥳🥳🥳
A new way to Grab #NFT & Win #Token Reward
#FCFC First Come First Claim
#Tag your friends & hurry up ! 
myweb3pass.com/en/tasks/6583…","","21/12/2023","3","362","364","365"
"150","https://nitter.net/Curionic/status/1738400203152015560#m","Gotta get in on this 

#giveaway #solana $SOL #NFT","","23/12/2023","2","3","","5"
"151","https://nitter.net/azorayang/status/1703917873268211919#m","Discover a world of digital art with my unique #NFT collection!
Own a piece of art that's as rare and beautiful as you are.
😍💎

Check out my gallery today! ☑️

#tezos #CleanNFTs #AIIA 
#NFTCommunity

MADE BY AI
👆👆👆👆👆
👇🏼👇🏼👇🏼👇🏼👇🏼

objkt.com/collection/KT18y39…","https://nitter.net/pic/orig/media%2FF6WIO19XUAAGZO2.jpg","18/09/2023","33","90","6","282"
"152","https://nitter.net/MyWeb3Pass/status/1737829893487079891#m","🔔🔔🔔Wow 🥳🥳🥳
A new way to Grab #NFT & Win #Token Reward
#FCFC First Come First Claim
#Tag your friends & hurry up ! 
myweb3pass.com/en/tasks/6583…","","21/12/2023","3","362","364","365"
"153","https://nitter.net/NFT_Producer030/status/1738386193501622631#m","Largest Purchase Contest 🚀

🏆 Win a unique #OceanChest #NFT (there are only 12 left👀), which will pay out monthly income forever. 

📈 Buy the most $OFU / $eOFU and stay at the top for a full day!

⏳ The countdown restarts when someone makes a larger purchase.

#OceanFund $OFU #100xgem 🌊
Join: t.me/OceanFundeth 🌊","https://nitter.net/pic/orig/media%2FGB_9BsLakAAYEfs.jpg","23/12/2023","23","75","1","100"
"154","https://nitter.net/deena_tari/status/1669423905197510657#m","The full official collection of Pokemon on OpenSea. 723 pokemon. Choose your own!
opensea.io/collection/poke90…
#OpenSeaNFT #OpenSea #nft #nftart #nfts #art #crypto #nftartist #digitalart #nftcommunity #nftcollector #cryptoart #ethereum #cryptocurrency #opensea #blockchain","https://nitter.net/pic/orig/media%2FFyr8LPAX0AoCa6z.jpg","15/06/2023","5","1,543","1","24"
"155","https://nitter.net/StacyIgel/status/1645593876755894272#m","This #bmgxartistxartist #nft I paired 
@TaliaZoref meeting @play_w_CC 
foundation.app/@boymeetsgirl… #NFTNYC2023 #womeninweb3 
I loved pairing these two together as CC has a tattoo of an EYE! When I joined them she did not know Talia was the owner of @EyesoFashionNFT learn more","","11/04/2023","2","11","1","22"
"156","https://nitter.net/jywyvTwinkle/status/1738401228248293743#m","Red White & Blue #USA #NFT #Contect","","23/12/2023","","","",""
"157","https://nitter.net/MrSquaddie/status/1738401201417281970#m","Well done team 👏 
$SQUAD #BNB    #NFT #DeFi #DEX #NFTCommunity #Binance    #BNBChain #SquadSwap #PancakeSquads #BNBChainNFTs","","23/12/2023","1","","",""
"158","https://nitter.net/MyWeb3Pass/status/1737829893487079891#m","🔔🔔🔔Wow 🥳🥳🥳
A new way to Grab #NFT & Win #Token Reward
#FCFC First Come First Claim
#Tag your friends & hurry up ! 
myweb3pass.com/en/tasks/6583…","","21/12/2023","3","362","364","365"
"159","https://nitter.net/originalmoment_/status/1738193650255880461#m","Drop your art 👇

Made some sales yesterday, buying one piece for 5.00 $XTZ (or below) this weekend.

#NFTCommunity #NFTs #NFT #tezoscommunity #tezoscollector #TezosNFTs #objkt #objktcom #objktnft #Web3 #NFTshill #NFT_Shill","","22/12/2023","66","13","","61"
"160","https://nitter.net/JakeCryptoNFTs/status/1738312695533744489#m","🟡Mode: Cooperative Game Theory for a Better Onchain Future

Mode is building a revolutionary Ethereum L2 called the ""Onchain Cooperative,"" focused on fostering collaboration and shared success within the ecosystem.

@modenetwork #NFT #Crypto","","22/12/2023","17","31","","45"
"161","https://nitter.net/Sandvonstrand/status/1738241318256562301#m","Show me your new NFT's here 🚨👇👇🚨
#NFT #NFTCommunity #NFTs","","22/12/2023","50","6","","41"
"162","https://nitter.net/qrooger/status/1737763906414583945#m","$CTC (Creditcoin) has now been listed on @LBank_Exchange! 💥🎉
Thanks to the collaboration with @Creditcoin💯

Trade Now! » lbank.com/trade/ctc_usdt/

More » tinyurl.com/7wj2reyj

#LBank #LBankAngel #Listing #LBankLaunchpad #IEO #LBankIEO #NFT","https://nitter.net/pic/orig/media%2FGB3HEDIWwAA3jxg.jpg","21/12/2023","5","1","","11"
"163","https://nitter.net/punk1685/status/1738277307683668091#m","I want to change not 1 but 2 life's & send them this @okaybears (25 $SOL)

Must Follow, Retweet and comment “#NFT”
 I will pick a winner in 24hrs 

Merry Christmas, GOOD LUCK 🎅

Alpha call- I m pretty bullish on @jifonsol presale. it's public presale so don't miss","https://nitter.net/pic/orig/media%2FGB-Z_1rbMAQxvlK.jpg","22/12/2023","390","375","5","398"
"164","https://nitter.net/RyukyuArtist/status/1738401067740897337#m","#服
#fashion
#desigh
#ガンダムアーティファクト
#ビットコイン
#NFT
かっこつけたい パーカー suzuri.jp/shozanshozan/14944… #suzuri","","23/12/2023","","","","1"
"165","https://nitter.net/soresei_anime/status/1738088929629515806#m","明日12月23日土曜日から25日月曜日の3日間、日本動画協会オフィシャルマーケットプレイス #オープンポスト で「2023 年クリスマスプレゼントキャンペーン」が開催されるんだコロ！
GONZOからは10作品が参加。無料でNFT付ビジュアルをゲットだコロ～。
#OPENPOST #NFT
market.openpost.co.jp/","https://nitter.net/pic/orig/media%2FGB7unJUaMAAXWon.jpg","22/12/2023","1","26","","76"
"166","https://nitter.net/Streethealer_/status/1738401052934730030#m","QUALITY SNOW AS ALWAYS

#coke #cocaine #yayo #healing #cokeplug #snow #molly #psychedelic #blow #fitness #PTSD #anxiety #ADHD  #depression #weedlife #ETH #breakthrough #xanscandyland #drugtwt #NFFC #Michigan #nft #Detroit #Ohio #plug #Florida #LA","","23/12/2023","1","","",""
"167","https://nitter.net/qrooger/status/1737754095933407527#m","Hey guys 👋

Join @LBank_Exchange christmas special today!Trade or copy futures & unwrap prizes 💥🎉🎁

✓ Date » Dec 14-31
✓ Post a pic of your trade with #LBankChristmas
✓ Submit entries here: bit.ly/3Tqh4le

#LBank #LBankAngel #LBankLaunchpad #IEO #LBankIEO #NFT","https://nitter.net/pic/orig/media%2FGB2-IojWsAA-c-j.jpg","21/12/2023","5","1","","13"
"168","https://nitter.net/Tufayel365/status/1738400997637320718#m","Can't wait for the update! #NFT #DataNFT","","23/12/2023","","","",""
"169","https://nitter.net/NFT_Producer030/status/1738386193501622631#m","Largest Purchase Contest 🚀

🏆 Win a unique #OceanChest #NFT (there are only 12 left👀), which will pay out monthly income forever. 

📈 Buy the most $OFU / $eOFU and stay at the top for a full day!

⏳ The countdown restarts when someone makes a larger purchase.

#OceanFund $OFU #100xgem 🌊
Join: t.me/OceanFundeth 🌊","https://nitter.net/pic/orig/media%2FGB_9BsLakAAYEfs.jpg","23/12/2023","23","75","1","100"
"170","https://nitter.net/ahmadrezagh672/status/1738182639939387740#m","#NFT Brand new giveaway alert! We're dropping a item tomorrow on Discord. Join the party and win!
discord.gg/thXRJATS6j 
#NFTCommunity #NFTCollection #Tezos #objkt","https://nitter.net/pic/orig/media%2FGB9DQ0pX0AAvrCT.jpg","22/12/2023","3","2","1","10"
"171","https://nitter.net/GreeverOfficial/status/1738194882987282749#m","🚙Simple Install, Simple Join_Normal Mode(free mode)

Invite your friends and get more leaves🌿

GREEVER App Download
iOS apps.apple.com/app/greever/i…

Android play.google.com/store/apps/d…

#greever #d2e #DriveToEarn #NFT #application #web3 #blockchain","https://nitter.net/pic/orig/media%2FGB9O664bcAA--4i.jpg","22/12/2023","48","681","3","764"
"172","https://nitter.net/qrooger/status/1737714510369058905#m","Exciting News 💯🎉 

$ROUP (Roup) will now be listed on @LBank_Exchange. Deposit, trading and withdrawals will all begin today, don't miss out on this amazing opportunity 💥💸💹

More Info » tinyurl.com/49hytd35

#listing #LBank #LBankAngel #LBankLaunchpad #IEO #LBankIEO #NFT","https://nitter.net/pic/orig/media%2FGB2aIdEWgAAE3wg.jpg","21/12/2023","4","1","","11"
"173","https://nitter.net/eisenreich/status/1738347108615282741#m","Vechain was highlighted in a recent journal article, 'Non-Fungible Tokens: Survey of Current Applications, Evolution and Future Directions' 🔖

Full Pdf 👇
ieeexplore.ieee.org/stamp/st…

#vechain $VET #NFT #Pharma #Tech #Crypto #Bitcoin $BTC #NFTs #SupplyChain #Traceability","https://nitter.net/pic/orig/media%2FGB_ZLifWkAAyfNT.jpg","22/12/2023","4","18","1","69"
"174","https://nitter.net/NFT_Producer030/status/1738386193501622631#m","Largest Purchase Contest 🚀

🏆 Win a unique #OceanChest #NFT (there are only 12 left👀), which will pay out monthly income forever. 

📈 Buy the most $OFU / $eOFU and stay at the top for a full day!

⏳ The countdown restarts when someone makes a larger purchase.

#OceanFund $OFU #100xgem 🌊
Join: t.me/OceanFundeth 🌊","https://nitter.net/pic/orig/media%2FGB_9BsLakAAYEfs.jpg","23/12/2023","23","75","1","100"
"175","https://nitter.net/Ventory_gg/status/1682389755110244357#m","Complete Rave's Task on @Venom_network_

💥Get @ravegamenft's NFT and there will be surprises

📍Join Task: testnet.ventory.gg/ino/rave

An NFT car racing metaverse game on Venom Network❗

#Venom #Venomnetwork #NFT","https://nitter.net/pic/orig/media%2FF1kMj50aQAEEIdF.jpg","21/07/2023","301","4,553","32","2,788"
"176","https://nitter.net/BattleCatsSOL/status/1738395604617744498#m","The Battle Cats will soon awaken in the next 24 hours 🐈‍⬛🐾

Are you prepared to maintain the balance between light and shadow in Panthera 🐈‍⬛

Next tweet will contain mint link to secure a Battle Cat 🐾

Turn Notifications on 🔔

#stealthmint #NFTGiveaways #NFT #nftart","https://nitter.net/pic/orig/media%2FGB_y1V6XoAAH9lE.jpg","23/12/2023","44","42","1","46"
"177","https://nitter.net/nft_kika/status/1672114737751142404#m","「月の女神・アルテミスの矢」kika's art No.030❤️Adam  by  GMOにて本日nft出品しました🥰
どうぞ宜しくお願い致します☺️💓
adam.jp/stores/kika-original…
#nft #nftart #アナログ #adambygmo #オリジナルイラスト","https://nitter.net/pic/orig/media%2FFzSLbD3acAIUJqY.jpg","23/06/2023","1","34","2","127"
"178","https://nitter.net/0xBillys/status/1738400767231586621#m","Crypto30 Index: 5788.14
-v0.1.1 #Crypto30 #Bitcoin #Ethereum #DeFi #NFT #BTC #ETH #DeFi #NFTs #BSC","https://nitter.net/pic/orig/media%2FGCAKSPjawAAfYjQ.png","23/12/2023","","","",""
"179","https://nitter.net/anotherworldgm/status/1737760702222516429#m","🗺️Another World 2nd Map Reveal- Mt.Paran

🏔️Introducing the 2nd type of Another World Maps! Mt.Paran is a range of mountains made of hard gray rocks, occupying 20% of the entire #AnotherWorld planet!

🔎Stay tuned for more!

#Metaverse #SneakPeek #web3 #Web3gaming #NFT","https://nitter.net/pic/orig/media%2FGB3Dcd3aUAASyvV.jpg","21/12/2023","6","77","87","49"
"180","https://nitter.net/NFT_Producer030/status/1738386193501622631#m","Largest Purchase Contest 🚀

🏆 Win a unique #OceanChest #NFT (there are only 12 left👀), which will pay out monthly income forever. 

📈 Buy the most $OFU / $eOFU and stay at the top for a full day!

⏳ The countdown restarts when someone makes a larger purchase.

#OceanFund $OFU #100xgem 🌊
Join: t.me/OceanFundeth 🌊","https://nitter.net/pic/orig/media%2FGB_9BsLakAAYEfs.jpg","23/12/2023","23","75","1","100"
"181","https://nitter.net/lammetje_nl/status/1738172245522940391#m","🔥Giveaway🔥

Almost christmas, giving away 10 x a 'Beginnings' to anyone who's retweeting this tweet. drawing in 24 hours. ( must follow me and have a tz wallet to win )

#FxHash #Tezos #Giveaway  #NFT","https://nitter.net/pic/orig/media%2FGB85kaoXoAAmmH_.jpg","22/12/2023","25","66","2","104"
"182","https://nitter.net/finance_ref/status/1738333708002717836#m","Ho ho ho🎅 It is that time of the year, a lil' #NFT to win before the end of 2023. Mister RefMan is full of surprises.🎁

100 Winners - Random Draw 🎄
Rules: Like, Retweet, Comment your #NEAR wallet address and tell us whether we should promote $NEAT or $GEAR liquidity. Pick one!

Contest ends: Wednesday 27th EOD. Winners announced a few days after.

If you don't follow the rules, no NFT in your pockets!","https://nitter.net/pic/orig/media%2FGB_LRXyXYAAPB_R.jpg","22/12/2023","514","461","7","522"
"183","https://nitter.net/pioupioucy_eth/status/1738308115341197340#m","🚀 イノベーションと冒険の世界に飛び込もう Namada 🌐

✨ $Namada トークンのプレセールがフルスイング中ですので、rpgfdropnamada.net で NAM トークンを確保しましょう。この旅の一部になる絶好のチャンスを逃さないでください！ 💰🌟

#Namada #NFT #ETH #privacy #Web3📷 #NFTCommuntiy","https://nitter.net/pic/orig/media%2FGB-12OWWgAAXByh.png","22/12/2023","1","8","","8"
"184","https://nitter.net/pioupioucy_eth/status/1738307724968898590#m","🚀 Dive into the world of innovation and adventure with Namada 🌐

✨ Secure your NAM tokens now at rpgfdropnamada.net while the pre-sale of $Namada tokens is in full swing. Don't miss out on this unique opportunity to be part of the journey! 💰🌟

#Namada #NFT #ETH #privacy #Web3 #NFTCommuntiy","https://nitter.net/pic/orig/media%2FGB-1pfLXIAEFkLh.png","22/12/2023","1","7","","7"
"185","https://nitter.net/NFT_Producer030/status/1738386193501622631#m","Largest Purchase Contest 🚀

🏆 Win a unique #OceanChest #NFT (there are only 12 left👀), which will pay out monthly income forever. 

📈 Buy the most $OFU / $eOFU and stay at the top for a full day!

⏳ The countdown restarts when someone makes a larger purchase.

#OceanFund $OFU #100xgem 🌊
Join: t.me/OceanFundeth 🌊","https://nitter.net/pic/orig/media%2FGB_9BsLakAAYEfs.jpg","23/12/2023","23","75","1","100"
"186","https://nitter.net/ArtistEbizo/status/1738243152757338203#m","Ebizo - 1172

Another oldies of me on my Opensea's account: EBIZO_COLLECTION_1,  1/1 Edition for just 0.15 ETH 

@opensea @Foundation @NftLeverage #OpenSeaNFT #NFTs #NFTCommunity #NFTartist #nftcollector #nftart #nftcollectors #nft","https://nitter.net/pic/orig/media%2FGB96744bMAIDlq1.jpg","22/12/2023","5","22","2","105"
"187","https://nitter.net/KoinosPunks/status/1738313583140692397#m","🎄✨ Merry Christmas, #KoinosPunks! ✨🎄

🎁Celebrate the season with a special gift:
+3500 $PUNKSK bonus for all #NFT holders! 🚀

📅24th December is the salary day!

Unwrap the power of Koinos and embark on a festive journey with us!

Happy holidays, #Punks! 🎁🤘
-----------------------------------
💹 Trade: @KoinDX
💳Manage with @Konio_io wallet
📈Price tracker tokens.koincrew.com @KoinCrew
💰Want a salary? Grab a Punk from @KollectionMkt
🛠️Built on $KOIN / #Koinos
-----------------------------------
#CryptoXmas #NFTCollection #NFTs #NFTRevolution #NFTSalary #CryptoSalary #CryptoBonus @PunksKoin","","22/12/2023","2","35","1","149"
"188","https://nitter.net/SorarePem/status/1738220620083765414#m","🎁 Christmas GiveAway 🎁 

A l’occasion des fêtes, je fais gagner deux petits cadeaux :
1️⃣ Thorsten Mahrer 🔴
2️⃣ Denis Zakaria  🟡

♠️ 2 gagnants 

Conditions : 
🚹 Follow @SorarePem 
🔁 Retweet 
💬Tag un ami 

Tirage : 27/12 
#Sorare #GiveAway #NFT","https://nitter.net/pic/orig/media%2FGB9mcEwWIAA3My8.jpg","22/12/2023","238","265","1","172"
"189","https://nitter.net/MusaApeClub/status/1738360660462067926#m","We are giving away 2 CreamTub NFT for the upcoming game by @CreamiesNFT .

Follow @CreamiesNFT & @MusaApeClub 
Tag 3 frens 
Like and RT
Winner in 12 hours. 
#hbar 
#nft #hedera","https://nitter.net/pic/orig/media%2FGB_lzqyb0AEidGV.jpg","23/12/2023","12","14","","20"
"190","https://nitter.net/NFT_Producer030/status/1738386193501622631#m","Largest Purchase Contest 🚀

🏆 Win a unique #OceanChest #NFT (there are only 12 left👀), which will pay out monthly income forever. 

📈 Buy the most $OFU / $eOFU and stay at the top for a full day!

⏳ The countdown restarts when someone makes a larger purchase.

#OceanFund $OFU #100xgem 🌊
Join: t.me/OceanFundeth 🌊","https://nitter.net/pic/orig/media%2FGB_9BsLakAAYEfs.jpg","23/12/2023","23","75","1","100"
"191","https://nitter.net/s_clann/status/1738400487601320400#m","Codeine
#xanax #pills #awaken #2cb #m30 #mescaline #spirituality #breakthrough #psychoactive #NFFC #pills #Codeine #lean #adderall #NFT #mindtherapy #mentalhealth #anxiety #PTSD #depression #colorado #oregon #dallas #NYC #drugtwt #trippiebri #kissimmee #fyp #texas #ohio #Bristol","https://nitter.net/pic/orig/media%2FGCAKBdFXAAAhxSL.jpg","23/12/2023","2","","",""
"192","https://nitter.net/trustwallet_ru/status/1737507040493465965#m","🎉 Встречайте Новый год вместе с Trust Wallet CНГ и @cryptonxyz! Откройте таинственную коробку #NFT, чтобы отпраздновать!

🎁 Кроме того, мы разыгрываем 10 лимитированных новогодних #Web3 свитеров среди тех, кто получил уникальные NFT!

Правила:
💙 Лайк и репост
❄️ Подписка на @trustwallet_ru
💙 Присоединиться к t.me/trustwallet_ru и t.me/crypton_off
❄️ Получите с помощью #TrustWallet 👇
galxe.com/trustwallet/campai…","https://nitter.net/pic/orig/media%2FGBzdFWSa4AAYQzn.jpg","20/12/2023","125","3,068","17","3,203"
"193","https://nitter.net/trustwallet_ru/status/1737507040493465965#m","🎉 Встречайте Новый год вместе с Trust Wallet CНГ и @cryptonxyz! Откройте таинственную коробку #NFT, чтобы отпраздновать!

🎁 Кроме того, мы разыгрываем 10 лимитированных новогодних #Web3 свитеров среди тех, кто получил уникальные NFT!

Правила:
💙 Лайк и репост
❄️ Подписка на @trustwallet_ru
💙 Присоединиться к t.me/trustwallet_ru и t.me/crypton_off
❄️ Получите с помощью #TrustWallet 👇
galxe.com/trustwallet/campai…","https://nitter.net/pic/orig/media%2FGBzdFWSa4AAYQzn.jpg","20/12/2023","125","3,068","17","3,203"
"194","https://nitter.net/Kuz1580Smith/status/1738155218246803457#m","NFT GIVEAWAY 🎉

🔗 Polygon
🏆 1 Winner
🎁 Rotten Zombie Mau #7569

To Enter:
✅ Follow @Kuz1580Smith, @SnailzoHomebody 
✅ Like & RePost
✅ Anything in the comments
⏰Ends in 48hrs

#Giveaway #FreeNFT #NFTpolygon #NFTGiveaway #NFT #PolygonCommunity #Web3 #NFTworld #NFTfam  #IFB","https://nitter.net/pic/orig/media%2FGB8qfaoXYAABY9v.jpg","22/12/2023","57","67","","77"
"195","https://nitter.net/k_hayashi_jp/status/1573964705018048512#m","13チャクラ色環図 13 chakra #神聖幾何学 #NFT #opensea opensea.io/collection/katsuh…
e-Book/Paperback #KindleUnlimited
amazon.com/~/e/B07RJNQJP1
amazon.co.jp/~/e/B07RJMGG9G
#NFTart #SacredGeometry #mandala #chakra 神聖幾何学 曼荼羅 フラワーオブライフ Mer-Ka-Ba マカバ Tree of Life 生命の樹","https://nitter.net/pic/orig/media%2FFdfYIjPaIAAMml_.jpg","25/09/2022","","22","1","58"
"196","https://nitter.net/k_hayashi_jp/status/1574016734482542592#m","#133 Mandala, Square, Flower Of Life, Sacred geometry.
#神聖幾何学 #NFT #opensea opensea.io/collection/katsuh…
e-Book/Paperback #KindleUnlimited
amazon.com/~/e/B07RJNQJP1
amazon.co.jp/~/e/B07RJMGG9G
#NFTart #SacredGeometry #mandala #chakra 神聖幾何学 曼荼羅 フラワーオブライフ Mer-Ka-Ba","https://nitter.net/pic/orig/media%2FFdgHsokaMAAC6Bo.jpg","25/09/2022","1","12","","28"
"197","https://nitter.net/nanya5838/status/1738400354864361593#m","#NFT","","23/12/2023","","","",""
"198","https://nitter.net/k_hayashi_jp/status/1574017757641048066#m","神聖幾何学 Da Vinci Hidden Secret Code, Flower Of Life, Sacred geometry #神聖幾何学 #NFT #opensea opensea.io/collection/katsuh…
e-Book/Paperback #KindleUnlimited
amazon.com/~/e/B07RJNQJP1
amazon.co.jp/~/e/B07RJMGG9G
#NFTart #SacredGeometry #mandala #chakra 曼荼羅 フラワーオブライフ チャクラ","https://nitter.net/pic/orig/media%2FFdgISPhaUAAaCUr.jpg","25/09/2022","","14","1","40"
"199","https://nitter.net/NFTsRadar/status/1738089112987705646#m","🥳 Solana Giveaway 🎉

  1 $SOL ( 100$ ) 
  1 Winners 🏆

 Follow @NFTsRadar
 Like Retweet
 Tag 1 Friend (24h ⏰)
 #Solana #Sol #Airdrop #NFT #solmap #SolanaCommunity","https://nitter.net/pic/orig/media%2FGB7u1l0WYAAjdZI.jpg","22/12/2023","885","1,090","6","1,035"
"200","https://nitter.net/punk1685/status/1738277307683668091#m","I want to change not 1 but 2 life's & send them this @okaybears (25 $SOL)

Must Follow, Retweet and comment “#NFT”
 I will pick a winner in 24hrs 

Merry Christmas, GOOD LUCK 🎅

Alpha call- I m pretty bullish on @jifonsol presale. it's public presale so don't miss","https://nitter.net/pic/orig/media%2FGB-Z_1rbMAQxvlK.jpg","22/12/2023","390","375","5","398"
"201","https://nitter.net/k_hayashi_jp/status/1574237617574805504#m","#64 Mandala, Flower Of Life, Sacred geometry
#神聖幾何学 #NFT #opensea opensea.io/collection/katsuh…
e-Book/Paperback #KindleUnlimited
amazon.com/~/e/B07RJNQJP1
amazon.co.jp/~/e/B07RJMGG9G
神聖幾何学 #NFTart #SacredGeometry #mandala #chakra 曼荼羅 フラワーオブライフ 13チャクラ Mer-Ka-Ba","https://nitter.net/pic/orig/media%2FFdjQVECaMAINruQ.jpg","26/09/2022","1","15","2","41"
"202","https://nitter.net/NFT_Producer030/status/1738386193501622631#m","Largest Purchase Contest 🚀

🏆 Win a unique #OceanChest #NFT (there are only 12 left👀), which will pay out monthly income forever. 

📈 Buy the most $OFU / $eOFU and stay at the top for a full day!

⏳ The countdown restarts when someone makes a larger purchase.

#OceanFund $OFU #100xgem 🌊
Join: t.me/OceanFundeth 🌊","https://nitter.net/pic/orig/media%2FGB_9BsLakAAYEfs.jpg","23/12/2023","23","75","1","100"
"203","https://nitter.net/OpenSkyFinance/status/1736761979329728986#m","Opensky is currently actively preparing for a profound collaboration with a prominent BRC20 project partner, who holds significant recognition within the industry. 
Together, we will forge a path towards the future. Stay tuned for the exciting collaboration reveal!🔥
#BRC20 #NFT","https://nitter.net/pic/orig/media%2FGBo3i6ubIAACml3.jpg","18/12/2023","2","77","66","268"
"204","https://nitter.net/k_hayashi_jp/status/1574325011175067648#m","#48 Mandala, Sacred geometry, Flower Of Life
#神聖幾何学 #NFT #opensea opensea.io/collection/katsuh…
e-Book/Paperback #KindleUnlimited
amazon.com/~/e/B07RJNQJP1
amazon.co.jp/~/e/B07RJMGG9G
#NFTart #SacredGeometry #mandala #chakra 神聖幾何学 曼荼羅 フラワーオブライフ 13チャクラ Mer-Ka-Ba","https://nitter.net/pic/orig/media%2FFdkgC6paMAItEW-.jpg","26/09/2022","3","20","","50"
"205","https://nitter.net/SayeghTone27768/status/1738400264808202274#m","Check this Link to win more #NFT Reward\ud83d\udc49
Double Quests Double Bonus \ud83d\ude3b\ud83d\ude3b x.com/MyWeb3Pass/status/1737… @CaratSpoon @Meena9756381276 @FTPraw","","23/12/2023","","","",""
"206","https://nitter.net/BattleCatsSOL/status/1738395604617744498#m","The Battle Cats will soon awaken in the next 24 hours 🐈‍⬛🐾

Are you prepared to maintain the balance between light and shadow in Panthera 🐈‍⬛

Next tweet will contain mint link to secure a Battle Cat 🐾

Turn Notifications on 🔔

#stealthmint #NFTGiveaways #NFT #nftart","https://nitter.net/pic/orig/media%2FGB_y1V6XoAAH9lE.jpg","23/12/2023","45","44","1","48"
"207","https://nitter.net/EMIREX_OFFICIAL/status/1738232449652470009#m","#Cryptodigest📲

📍#NFT Trader lost about $3 million as a result of hacking.
📍Prices for the #Solana Saga smartphone have jumped to $5,000 on eBay.
📍#Dogecoin will be integrated into X, says the director of MyDoge Wallet.

Learn more:
emirex.com/news/crypto_news_…","https://nitter.net/pic/orig/media%2FGB9xKn6WoAA8GmE.jpg","22/12/2023","","9","",""
